Product Name,Vendor Name,Price,Category,Location,Season,Competitor Price,Inventory Levels (kg),Perishability,Weather,Local Event,Customer Segment
Brinjal,Jiomart,39.03,Low Scale,Chennai,Summer,40.26946296054386,441,3,rainy,Yes,occasional-buyer
Onion,Local Market,34.19,Low Scale,"Vellore, Tamil Nadu",Summer,35.50478714817307,264,1,rainy,No,high-spender
Onion,Instamart,68.1,High-scale,Bangalore,"summer, winter",72.85604477431964,169,5,rainy,No,budget-conscious
Onion,Familygarden,46.73,Low Scale,Bangalore,Summer,44.39039721079795,431,1,cold,No,high-spender
Carrot,FamilyGarden,155.31,Small-scale,Chennai,winter,154.98151822068326,104,4,moderate,Yes,high-spender
Brinjal,Local Market,32.83,Low Scale,Jaipur,Summer,30.99946119498751,76,5,moderate,Yes,bulk-buyer
Brinjal,Jiomart,33.19,Low Scale,Chennai,Summer,36.427140237081744,167,5,cold,No,bulk-buyer
Tomato,Jiomart,50.93,Low Scale,Jaipur,Summer,55.453188434047846,270,2,hot,No,high-spender
Cauliflower,Instamart,82.55,High-scale,Bangalore,winter,74.94593665569403,280,4,moderate,Yes,occasional-buyer
Brinjal,Local Market,35.93,Low Scale,Jaipur,Summer,37.40726318969774,102,4,hot,No,bulk-buyer
Cauliflower,Local Market,22.87,Low Scale,Jaipur,Summer,24.815085803859258,344,5,moderate,No,high-spender
Pineapple,Blinkit,110.52,High-scale,Mumbai,"summer, monsoon",103.45943742869457,370,4,hot,Yes,bulk-buyer
Tomato,Familygarden,27.38,Low Scale,Jaipur,Summer,27.7520680825062,450,5,cold,No,high-spender
Garlic,Local Market,145.15,Low Scale,Jaipur,Summer,157.21162527898088,282,2,rainy,Yes,bulk-buyer
Potato,Local Market,49.85,Low Scale,Jaipur,Summer,45.20344140650042,207,5,hot,Yes,bulk-buyer
Cauliflower,Local Market,27.3,Low Scale,Jaipur,Summer,28.37791465916775,486,4,rainy,No,budget-conscious
Onion,Jiomart,41.86,Low Scale,Jaipur,Summer,40.163405889722995,318,4,hot,Yes,high-spender
Garlic,Local Market,187.74,Low Scale,Jaipur,Summer,203.675228343998,70,5,hot,Yes,high-spender
Kiwi,Instamart,655.43,High-scale,Bangalore,"fall, winter",717.1791411257474,452,5,hot,Yes,high-spender
Brinjal,Local Market,32.51,Low Scale,Jaipur,Summer,35.398620712215546,102,5,hot,No,high-spender
Pineapple,Instamart,119.32,High-scale,Bangalore,"summer, monsoon",118.70464806631372,324,3,hot,No,bulk-buyer
Onion,Local Market,41.29,Low Scale,Jaipur,Summer,44.27974821186975,362,4,rainy,No,budget-conscious
Brinjal,Local Market,31.95,Low Scale,Jaipur,Summer,34.151670656639105,330,4,hot,Yes,budget-conscious
Garlic,Local Market,160.83,Low Scale,Jaipur,Summer,155.01118582234258,263,3,rainy,Yes,occasional-buyer
Kiwi,Instamart,606.32,High-scale,Bangalore,"fall, winter",646.2056060574077,80,5,cold,No,high-spender
Garlic,Bigbasket,205.09,Low Scale,Chennai,Summer,186.09897916076008,386,2,moderate,No,occasional-buyer
Tomato ,Bigbasket,47.04,High-scale,Bangalore,summer,47.94570701675916,232,5,hot,Yes,bulk-buyer
Potato,Local Market,44.07,Low Scale,Jaipur,Summer,41.69029789185382,72,5,moderate,No,occasional-buyer
Tomato,Local Market,58.08,Low Scale,Jaipur,Summer,53.67250494518888,81,3,rainy,No,high-spender
Cauliflower,Local Market,23.58,Low Scale,Jaipur,Summer,21.58491129888335,495,4,cold,No,budget-conscious
Carrot,Local Market,48.99,Low Scale,Jaipur,Summer,50.91323742605401,123,5,cold,No,budget-conscious
Brinjal,Local Market,36.88,Low Scale,Jaipur,Summer,35.69891773275326,59,4,cold,No,high-spender
Cauliflower,Local Market,26.67,Low Scale,Jaipur,Summer,27.868905959334416,103,1,moderate,Yes,bulk-buyer
Carrot,Local Market,54.95,Low Scale,Jaipur,Summer,50.17326618538038,101,4,rainy,No,high-spender
Garlic,Local Market,129.27,Low Scale,Jaipur,Summer,124.49451639427261,197,2,hot,No,bulk-buyer
Tomato,Local Market,33.71,Low Scale,Jaipur,Summer,33.976250293194525,209,2,hot,Yes,budget-conscious
Onion,Local Market,44.09,Low Scale,Jaipur,Summer,46.653596867549986,419,5,rainy,Yes,bulk-buyer
Brinjal,Local Market,37.35,Low Scale,Jaipur,Summer,35.996081196902566,63,4,moderate,Yes,high-spender
Carrot,Local Market,46.12,Low Scale,Jaipur,Summer,47.281222056254975,227,5,hot,Yes,high-spender
Apple,Blinkit,353.67,High-scale,Mumbai,"summer, fall",380.97175004373855,461,3,rainy,No,high-spender
Potato,Local Market,39.9,Low Scale,Jaipur,Summer,40.82458824169479,415,2,hot,No,bulk-buyer
Tomato,Local Market,25.49,Low Scale,Jaipur,Summer,24.128627402294025,102,5,cold,No,bulk-buyer
Potato,Local Market,34.58,Low Scale,Jaipur,Summer,31.290755805245016,457,3,hot,No,bulk-buyer
Potato,Local Market,48.45,Low Scale,Jaipur,Summer,52.03625808810002,384,5,moderate,Yes,budget-conscious
Brinjal,Local Market,33.97,Low Scale,Jaipur,Summer,30.71750437731753,71,4,rainy,Yes,occasional-buyer
Cauliflower,Local Market,23.07,Low Scale,Jaipur,Summer,24.7988735177649,79,4,moderate,No,occasional-buyer
Carrot,Local Market,48.59,Low Scale,Jaipur,Summer,48.871211068476455,240,4,rainy,No,high-spender
Brinjal,Local Market,38.43,Low Scale,Jaipur,Summer,41.80467433077012,309,4,cold,No,budget-conscious
Potato,Local Market,39.73,Low Scale,Jaipur,Summer,42.10413159145754,254,1,rainy,No,bulk-buyer
Cauliflower,Familygarden,25.47,Low Scale,Bangalore,Summer,28.006476359056823,108,3,hot,Yes,high-spender
Brinjal,Bigbasket,32.95,Low Scale,Jaipur,Summer,31.966190863826775,313,3,hot,No,budget-conscious
Pineapple,Bigbasket,126.49,High-scale,Bangalore,"summer, monsoon",133.24932933337965,61,4,cold,Yes,high-spender
Carrot,Jiomart,54.6,Low Scale,Jaipur,Summer,53.52908557661293,168,1,rainy,Yes,budget-conscious
Potato,Bigbasket,45.71,Low Scale,Mumbai,Summer,45.526022920818335,464,4,cold,Yes,budget-conscious
Cauliflower,Familygarden,28.56,Low Scale,Jaipur,Summer,29.28831120590333,339,1,hot,Yes,occasional-buyer
Cauliflower,Local Market,28.47,Low Scale,Jaipur,Summer,30.597717488177015,387,4,moderate,No,high-spender
Tomato ,Blinkit,49.78,High-scale,Mumbai,summer,54.59953501934819,297,2,cold,No,bulk-buyer
Pomegranate ,Instamart,409.42,High-scale,Bangalore,"fall, winter",431.38730022088225,403,2,moderate,No,occasional-buyer
Potato,Local Market,43.08,Low Scale,Jaipur,Summer,42.371478595153754,176,5,moderate,No,occasional-buyer
Cauliflower,Local Market,28.45,Low Scale,Jaipur,Summer,28.00252134295653,124,4,rainy,Yes,bulk-buyer
Potato,Local Market,39.2,Low Scale,Jaipur,Summer,41.06264524445692,410,3,cold,Yes,budget-conscious
Pomegranate ,Jiomart,436.44,High-scale,Bangalore,"fall, winter",413.6383794998236,253,5,moderate,Yes,bulk-buyer
Potato ,Blinkit,60.65,High-scale,Mumbai,winter,55.925050992283815,98,2,moderate,No,high-spender
Carrot,Local Market,49.43,Low Scale,Jaipur,Summer,47.992794650436714,128,4,rainy,Yes,bulk-buyer
Potato,Bigbasket,39.99,Low Scale,Jaipur,Summer,38.28833745524935,490,5,rainy,Yes,budget-conscious
Brinjal,Local Market,32.29,Low Scale,Jaipur,Summer,30.974557841904787,290,4,hot,Yes,bulk-buyer
Carrot,Local Market,55.93,Low Scale,Jaipur,Summer,52.9501363032443,398,2,moderate,Yes,budget-conscious
Onion,Instamart,71.19,High-scale,Bangalore,"summer, winter",64.67032283404252,203,5,hot,No,budget-conscious
Cauliflower,Local Market,26.25,Low Scale,Jaipur,Summer,23.718838157350422,323,2,moderate,Yes,high-spender
Onion,Local Market,39.24,Low Scale,Jaipur,Summer,43.06764531464838,145,1,hot,Yes,bulk-buyer
Brinjal,Local Market,34.64,Low Scale,Jaipur,Summer,34.13961227052206,263,2,rainy,No,bulk-buyer
Tomato,Local Market,24.79,Low Scale,Jaipur,Summer,24.2164915166177,343,4,cold,No,high-spender
Tomato,Local Market,58.48,Low Scale,Jaipur,Summer,60.58115461837815,258,3,rainy,No,budget-conscious
Cauliflower,Local Market,25.32,Low Scale,Jaipur,Summer,23.893237688148687,392,2,hot,Yes,bulk-buyer
Tomato ,Instamart,50.12,High-scale,Bangalore,summer,54.63041090791706,137,3,hot,Yes,high-spender
Tomato,Local Market,23.11,Low Scale,Jaipur,Summer,24.43348665662868,355,1,cold,Yes,budget-conscious
Carrot,Local Market,54.2,Low Scale,Jaipur,Summer,49.7492152650649,313,5,moderate,Yes,high-spender
Kiwi,Instamart,624.11,High-scale,Bangalore,"fall, winter",613.8222675950263,474,5,hot,No,bulk-buyer
Carrot,FamilyGarden,152.21,Small-scale,Chennai,winter,163.75111951880743,439,3,hot,Yes,high-spender
Garlic ,FamilyGarden,442.91,Small-scale,Chennai,"fall, summer",482.3052519986178,374,5,hot,Yes,occasional-buyer
Brinjal,Bigbasket,35.69,Low Scale,Jaipur,Summer,35.457311987301566,477,2,cold,No,budget-conscious
Carrot,Local Market,53.21,Low Scale,Jaipur,Summer,54.416924003980355,426,3,rainy,No,occasional-buyer
Brinjal,Local Market,33.95,Low Scale,Jaipur,Summer,31.689160493965193,369,4,hot,No,occasional-buyer
Carrot,Instamart,119.08,High-scale,Bangalore,winter,130.77767200007824,206,2,cold,Yes,budget-conscious
Brinjal,Local Market,40.67,Low Scale,Jaipur,Summer,38.487417619052934,205,2,hot,Yes,budget-conscious
Potato,Local Market,38.75,Low Scale,Jaipur,Summer,42.181171249547226,188,2,moderate,Yes,high-spender
Carrot,FamilyGarden,148.19,Small-scale,Chennai,winter,152.62522738283582,170,4,cold,Yes,budget-conscious
Garlic ,FamilyGarden,463.17,Small-scale,Chennai,"fall, summer",473.1500902568083,114,1,hot,Yes,occasional-buyer
Tomato,Jiomart,30.63,Low Scale,Chennai,Summer,30.70772981848713,156,5,cold,No,occasional-buyer
Brinjal,Instamart,69.43,High-scale,Bangalore,"summer, monsoon",65.69008100551281,196,3,hot,No,bulk-buyer
Brinjal,Local Market,31.85,Low Scale,Jaipur,Summer,29.78948356387509,186,1,rainy,Yes,budget-conscious
Tomato,Local Market,29.17,Low Scale,Jaipur,Summer,27.539316543715405,460,3,hot,Yes,occasional-buyer
Cauliflower,Local Market,25.37,Low Scale,Jaipur,Summer,23.77898774211995,211,5,cold,Yes,bulk-buyer
Brinjal,Jiomart,38.35,Low Scale,Mumbai,Summer,40.494412912257005,477,4,moderate,Yes,bulk-buyer
Orange ,Familygarden,128.95,High-scale,Chennai,winter,125.08473043390997,149,2,moderate,Yes,high-spender
Garlic,Local Market,182.65,Low Scale,Jaipur,Summer,166.4979929748609,387,2,moderate,No,occasional-buyer
Onion,Local Market,35.14,Low Scale,Jaipur,Summer,38.43685328462963,448,4,hot,No,high-spender
Potato,Local Market,39.74,Low Scale,Jaipur,Summer,42.79033021368931,356,1,rainy,No,occasional-buyer
Brinjal,Instamart,63.18,High-scale,Bangalore,"summer, monsoon",68.58507785045471,190,1,hot,Yes,high-spender
Tomato,Local Market,24.39,Low Scale,Jaipur,Summer,26.804160358869314,132,3,moderate,Yes,high-spender
Kiwi,Familygarden,607.27,Small-scale,Chennai,"fall, winter",567.6632735987037,226,4,cold,No,budget-conscious
Tomato,Local Market,51.53,Low Scale,Jaipur,Summer,50.46067024681081,247,1,moderate,No,high-spender
Cauliflower,Familygarden,25.26,Low Scale,Jaipur,Summer,26.56462077925707,161,4,cold,Yes,budget-conscious
Potato,Local Market,35.62,Low Scale,Jaipur,Summer,37.01645088301522,105,5,rainy,No,bulk-buyer
Tomato,Local Market,51.61,Low Scale,Jaipur,Summer,48.03751354523999,228,2,cold,No,occasional-buyer
Brinjal,Jiomart,34.16,Low Scale,Chennai,Summer,36.31777190993591,470,2,hot,Yes,bulk-buyer
Cauliflower,Local Market,24.02,Low Scale,Jaipur,Summer,22.69621250710332,450,2,hot,No,occasional-buyer
Potato,Local Market,42.09,Low Scale,Jaipur,Summer,39.76509668157685,235,4,hot,No,bulk-buyer
Brinjal,Local Market,32.62,Low Scale,Jaipur,Summer,32.86122113495663,267,4,cold,No,occasional-buyer
Cauliflower,Bigbasket,24.3,Low Scale,Jaipur,Summer,24.75168808333068,462,3,hot,Yes,high-spender
Carrot,Familygarden,51.02,Low Scale,Jaipur,Summer,51.83719966477703,466,2,hot,No,occasional-buyer
Brinjal,Local Market,31.52,Low Scale,Jaipur,Summer,28.944733022955447,365,3,hot,No,occasional-buyer
Carrot,Local Market,55.08,Low Scale,Jaipur,Summer,59.238108862736276,266,2,rainy,No,bulk-buyer
Cauliflower,Local Market,22.54,Low Scale,Jaipur,Summer,21.483324991989885,169,3,cold,Yes,bulk-buyer
Potato,Local Market,42.62,Low Scale,Jaipur,Summer,39.46198518901462,488,3,cold,Yes,bulk-buyer
Tomato,Local Market,31.7,Low Scale,Jaipur,Summer,34.16466282636932,443,5,moderate,No,budget-conscious
Tomato,Local Market,24.6,Low Scale,Jaipur,Summer,26.841805371290395,224,3,cold,Yes,budget-conscious
Brinjal,Familygarden,38.34,Low Scale,Jaipur,Summer,41.116794569191484,72,4,rainy,No,occasional-buyer
Cauliflower,Local Market,26.58,Low Scale,Jaipur,Summer,28.22538745323745,262,3,cold,Yes,occasional-buyer
Tomato,Local Market,23.8,Low Scale,Jaipur,Summer,24.53895182784175,454,2,rainy,Yes,high-spender
Tomato,Local Market,51.53,Low Scale,Jaipur,Summer,52.05413606149779,284,3,rainy,No,high-spender
Potato ,Blinkit,56.11,High-scale,Mumbai,winter,51.47516541972584,62,1,cold,No,occasional-buyer
Onion,Jiomart,40.47,Low Scale,Jaipur,Summer,39.729020306594236,150,2,moderate,No,budget-conscious
Tomato,Bigbasket,29.91,Low Scale,Jaipur,Summer,29.14842270876766,466,1,hot,Yes,occasional-buyer
Potato,Jiomart,41.6,Low Scale,Jaipur,Summer,39.60115148088592,73,2,hot,No,high-spender
Tomato,Local Market,53.26,Low Scale,Jaipur,Summer,55.63987105101081,413,4,cold,Yes,budget-conscious
Potato,Local Market,38.23,Low Scale,Jaipur,Summer,38.19846587041228,60,4,cold,Yes,budget-conscious
Cauliflower,Familygarden,24.1,Low Scale,Bangalore,Summer,22.080642760674866,322,4,rainy,No,high-spender
Carrot,Local Market,49.21,Low Scale,Jaipur,Summer,46.456043073590045,480,1,cold,Yes,occasional-buyer
Pomegranate ,Instamart,419.73,High-scale,Bangalore,"fall, winter",435.1138401741685,330,5,rainy,No,bulk-buyer
Potato,Local Market,39.09,Low Scale,Jaipur,Summer,35.776191059495176,143,2,moderate,Yes,occasional-buyer
Onion,Familygarden,45.3,Low Scale,Mumbai,Summer,48.481934641281846,250,4,cold,No,occasional-buyer
Brinjal,Bigbasket,32.09,Low Scale,Mumbai,Summer,32.05885041037569,70,2,hot,Yes,high-spender
Carrot,Familygarden,55.02,Low Scale,Mumbai,Summer,54.80637469690244,389,1,hot,Yes,budget-conscious
Carrot,Familygarden,51.0,Low Scale,Jaipur,Summer,51.942559403527085,260,5,cold,No,high-spender
Carrot,Jiomart,50.01,Low Scale,Jaipur,Summer,53.257459021183344,189,1,rainy,Yes,occasional-buyer
Pineapple,Jiomart,122.78,Small-scale,Chennai,"summer, monsoon",119.04280290924626,342,2,hot,No,bulk-buyer
Cauliflower,Familygarden,27.41,Low Scale,Mumbai,Summer,28.38588454832879,347,5,rainy,Yes,bulk-buyer
Brinjal,Blinkit,91.43,High-scale,Mumbai,"summer, monsoon",92.63197469362704,450,5,cold,Yes,bulk-buyer
Orange ,FamilyGarden,107.27,Small-scale,Chennai,winter,102.27182450821476,150,1,cold,Yes,high-spender
Carrot,Local Market,55.09,Low Scale,Jaipur,Summer,59.26174518966115,353,4,hot,No,budget-conscious
Tomato ,Bigbasket,50.24,High-scale,Bangalore,summer,53.22853666510642,408,2,cold,No,high-spender
Tomato,Local Market,55.68,Low Scale,Jaipur,Summer,57.44451963075623,77,3,moderate,No,bulk-buyer
Garlic,Local Market,199.28,Low Scale,Jaipur,Summer,213.25278539478012,90,3,moderate,No,occasional-buyer
Tomato,Local Market,46.52,Low Scale,Jaipur,Summer,49.93730524573,404,1,hot,No,budget-conscious
Onion,Familygarden,52.16,Low Scale,Bangalore,Summer,54.33364257309125,352,2,moderate,Yes,high-spender
Tomato,Familygarden,23.58,Low Scale,Chennai,Summer,25.169354856563075,195,2,rainy,Yes,high-spender
Brinjal,Local Market,37.44,Low Scale,Jaipur,Summer,38.918666304979595,305,1,hot,No,budget-conscious
Potato,Bigbasket,36.47,Low Scale,Chennai,Summer,37.783946789219634,276,2,hot,Yes,budget-conscious
Cauliflower,Local Market,24.49,Low Scale,Jaipur,Summer,25.070958530497972,285,4,rainy,Yes,occasional-buyer
Brinjal,Local Market,31.4,Low Scale,Jaipur,Summer,32.98706049642199,410,1,moderate,Yes,budget-conscious
Potato,Local Market,37.94,Low Scale,Jaipur,Summer,35.34949553896384,429,4,moderate,Yes,occasional-buyer
Potato,Local Market,36.7,Low Scale,Jaipur,Summer,39.495591372520146,62,2,moderate,No,bulk-buyer
Carrot,Familygarden,47.65,Low Scale,Jaipur,Summer,51.19366881941207,259,1,hot,Yes,bulk-buyer
Carrot,Local Market,52.87,Low Scale,Jaipur,Summer,47.892260770807425,278,2,hot,No,high-spender
Potato,Local Market,39.55,Low Scale,Jaipur,Summer,42.127210496967265,446,1,moderate,No,bulk-buyer
Cauliflower,Local Market,24.07,Low Scale,Jaipur,Summer,22.283379542017165,149,2,cold,Yes,bulk-buyer
Onion,Local Market,37.41,Low Scale,Jaipur,Summer,36.1763592675669,80,4,moderate,No,occasional-buyer
Onion,Local Market,39.16,Low Scale,Jaipur,Summer,41.06715666327587,435,4,rainy,Yes,high-spender
Cauliflower,Local Market,25.48,Low Scale,Jaipur,Summer,23.751232430262178,65,2,hot,Yes,budget-conscious
Onion,Jiomart,46.45,Low Scale,Jaipur,Summer,49.403913654066095,186,1,rainy,Yes,high-spender
Onion,Bigbasket,52.81,Low Scale,Mumbai,Summer,56.31800118758968,378,3,rainy,No,bulk-buyer
Carrot,Local Market,52.51,Low Scale,Jaipur,Summer,52.588426139956304,215,4,hot,No,budget-conscious
Potato,Local Market,39.71,Low Scale,Jaipur,Summer,35.78971659317509,359,4,cold,No,high-spender
Cauliflower,Familygarden,24.36,Low Scale,Bangalore,Summer,23.322449784828176,489,3,moderate,Yes,high-spender
Cauliflower,Local Market,25.67,Low Scale,Jaipur,Summer,26.270302798941064,149,2,rainy,Yes,high-spender
Potato,Familygarden,39.85,Low Scale,Jaipur,Summer,43.685053838878574,158,1,hot,Yes,high-spender
Brinjal,Instamart,63.12,High-scale,Bangalore,"summer, monsoon",64.78401396505842,392,2,rainy,No,occasional-buyer
Carrot,Familygarden,49.95,Low Scale,Jaipur,Summer,47.55043777483096,222,5,moderate,Yes,high-spender
Carrot,Familygarden,53.31,Low Scale,Jaipur,Summer,54.73876880644806,286,4,cold,Yes,bulk-buyer
Carrot,Local Market,48.55,Low Scale,Jaipur,Summer,48.93825803704095,211,5,cold,No,bulk-buyer
Onion,Local Market,44.16,Low Scale,Jaipur,Summer,46.6315945299749,442,4,cold,No,occasional-buyer
Potato,Local Market,35.86,Low Scale,Jaipur,Summer,33.04126514166695,265,4,hot,No,budget-conscious
Onion,Jiomart,36.54,Low Scale,Jaipur,Summer,38.44759191148482,313,5,hot,Yes,budget-conscious
Cauliflower,Familygarden,75.39,High-scale,Bangalore,winter,76.01221747327838,312,5,cold,Yes,bulk-buyer
Carrot,Local Market,46.18,Low Scale,Jaipur,Summer,50.45619414764168,341,2,moderate,Yes,bulk-buyer
Tomato ,Jiomart,50.93,High-scale,Mumbai,summer,49.31930988327006,323,5,moderate,No,occasional-buyer
Brinjal,FamilyGarden,64.82,Small-scale,Chennai,"summer, monsoon",66.5393102225885,52,2,hot,No,budget-conscious
Pomegranate ,Instamart,433.47,High-scale,Bangalore,"fall, winter",470.92424457908555,77,2,cold,No,budget-conscious
Brinjal,Local Market,35.29,Low Scale,Jaipur,Summer,32.484513660158214,375,2,moderate,No,high-spender
Onion,Instamart,62.39,High-scale,Bangalore,"summer, winter",67.84573706373645,477,4,moderate,Yes,high-spender
Garlic,Local Market,186.05,Low Scale,Jaipur,Summer,193.04122772681328,198,4,moderate,Yes,high-spender
Potato,Local Market,43.51,Low Scale,Jaipur,Summer,39.749318088333204,77,5,hot,Yes,occasional-buyer
Tomato,Local Market,27.49,Low Scale,Jaipur,Summer,26.395697691073597,359,4,cold,Yes,bulk-buyer
Brinjal,Bigbasket,40.13,Low Scale,Jaipur,Summer,41.80078918346704,487,5,rainy,Yes,occasional-buyer
Tomato,Jiomart,57.88,Low Scale,Jaipur,Summer,52.871650562602504,114,4,cold,Yes,budget-conscious
Onion,Bigbasket,42.78,Low Scale,Jaipur,Summer,43.4830504572682,405,1,cold,Yes,bulk-buyer
Brinjal,Local Market,36.15,Low Scale,Jaipur,Summer,35.03573450176988,70,1,hot,Yes,high-spender
Potato,Local Market,40.1,Low Scale,Jaipur,Summer,41.06974245249517,301,5,moderate,No,occasional-buyer
Tomato,Local Market,30.07,Low Scale,Jaipur,Summer,27.338092591348456,284,4,moderate,No,occasional-buyer
Brinjal,Local Market,35.64,Low Scale,Jaipur,Summer,38.28831435425415,276,4,hot,Yes,high-spender
Potato,Local Market,38.58,Low Scale,Jaipur,Summer,42.233440886172794,62,2,hot,No,occasional-buyer
Garlic ,Instamart,454.29,High-scale,Bangalore,"fall, summer",496.8913041755474,362,3,hot,Yes,high-spender
Brinjal,Local Market,40.04,Low Scale,Jaipur,Summer,42.03921186859734,98,5,hot,Yes,budget-conscious
Carrot,Familygarden,51.0,Low Scale,Jaipur,Summer,47.226879649332446,167,3,hot,No,bulk-buyer
Garlic,Jiomart,184.24,Low Scale,Mumbai,Summer,193.75648224359264,103,3,rainy,Yes,budget-conscious
Potato,Bigbasket,36.73,Low Scale,Bangalore,Summer,33.23761548830635,187,5,cold,Yes,budget-conscious
Potato,Familygarden,36.3,Low Scale,Bangalore,Summer,32.83061698410052,102,4,cold,Yes,high-spender
Brinjal,Local Market,36.86,Low Scale,Jaipur,Summer,35.559654535570424,93,5,cold,Yes,occasional-buyer
Kiwi,Instamart,703.98,High-scale,Bangalore,"fall, winter",702.3810066362154,352,3,moderate,Yes,budget-conscious
Carrot,Bigbasket,42.68,Low Scale,Chennai,Summer,44.98819771840732,102,4,rainy,Yes,budget-conscious
Cauliflower,Local Market,23.99,Low Scale,Jaipur,Summer,24.869451216958016,123,1,cold,Yes,budget-conscious
Carrot,Local Market,55.15,Low Scale,Jaipur,Summer,54.553306851335535,95,5,moderate,No,occasional-buyer
Cauliflower,FamilyGarden,88.07,Small-scale,Chennai,winter,84.08266009988526,62,5,rainy,No,occasional-buyer
Cauliflower,Local Market,29.96,Low Scale,Jaipur,Summer,32.93877000494501,214,4,rainy,Yes,high-spender
Cauliflower,Familygarden,27.75,Low Scale,Jaipur,Summer,27.340306227409652,151,1,moderate,No,budget-conscious
Potato,Local Market,44.76,Low Scale,Jaipur,Summer,44.32481664179926,329,1,rainy,Yes,bulk-buyer
Tomato ,Bigbasket,42.54,High-scale,Bangalore,summer,39.678111470698724,307,4,moderate,Yes,occasional-buyer
Cauliflower,Local Market,23.62,Low Scale,Jaipur,Summer,25.012680308294673,386,2,cold,Yes,high-spender
Potato,Local Market,40.06,Low Scale,Jaipur,Summer,41.61178199296129,405,5,moderate,Yes,budget-conscious
Carrot,Local Market,54.75,Low Scale,Jaipur,Summer,51.69242726003693,447,5,rainy,No,bulk-buyer
Cauliflower,Familygarden,84.16,High-scale,Bangalore,winter,77.13063775980586,187,3,cold,No,occasional-buyer
Tomato,Jiomart,29.53,Low Scale,Jaipur,Summer,30.59602887805326,212,4,cold,No,bulk-buyer
Kiwi,Blinkit,403.14,High-scale,Mumbai,"fall, winter",415.5979301850594,458,3,hot,No,occasional-buyer
Onion,Instamart,74.19,High-scale,Bangalore,"summer, winter",70.82562486159944,436,3,hot,Yes,high-spender
Tomato,Local Market,31.54,Low Scale,Jaipur,Summer,34.384047350675594,160,1,rainy,No,bulk-buyer
Brinjal,Local Market,37.15,Low Scale,Jaipur,Summer,34.557360135932086,151,5,moderate,Yes,budget-conscious
Cauliflower,Local Market,29.58,Low Scale,Jaipur,Summer,29.17969268296803,66,3,moderate,Yes,budget-conscious
Orange ,FamilyGarden,94.87,Small-scale,Chennai,winter,103.28716846926004,317,1,rainy,No,occasional-buyer
Potato,Local Market,48.09,Low Scale,Jaipur,Summer,47.31793733419545,231,4,cold,Yes,budget-conscious
Kiwi,Jiomart,394.74,High-scale,Mumbai,"fall, winter",405.67634651618425,421,3,rainy,No,bulk-buyer
Brinjal,Instamart,67.87,High-scale,Bangalore,"summer, monsoon",66.47994635794697,73,5,rainy,No,high-spender
Orange ,Familygarden,133.25,High-scale,Chennai,winter,127.23283514259205,78,3,cold,No,occasional-buyer
Cauliflower,Local Market,29.63,Low Scale,Jaipur,Summer,32.49805154180994,220,4,moderate,No,bulk-buyer
Cauliflower,Local Market,27.49,Low Scale,Jaipur,Summer,26.991518366720104,458,3,rainy,No,occasional-buyer
Potato,Local Market,46.64,Low Scale,Jaipur,Summer,50.31615737191897,277,5,moderate,Yes,high-spender
Potato,Local Market,44.29,Low Scale,Jaipur,Summer,41.897937898983244,427,1,rainy,No,occasional-buyer
Brinjal,Blinkit,89.44,High-scale,Mumbai,"summer, monsoon",84.30801694560068,237,5,cold,No,budget-conscious
Tomato,Jiomart,29.57,Low Scale,Chennai,Summer,26.797126966179,395,1,cold,Yes,budget-conscious
Onion,Local Market,41.41,Low Scale,Jaipur,Summer,42.666104647763085,279,2,hot,No,occasional-buyer
Carrot,Local Market,48.33,Low Scale,Jaipur,Summer,47.05917563843388,370,5,cold,No,high-spender
Orange ,Blinkit,133.19,High-scale,Mumbai,winter,142.89577505922827,389,5,hot,Yes,high-spender
Kiwi,Jiomart,651.24,High-scale,Bangalore,"fall, winter",647.750643926762,168,4,rainy,Yes,budget-conscious
Cauliflower,Local Market,24.29,Low Scale,Jaipur,Summer,26.564483672809722,205,3,moderate,No,high-spender
Potato,Local Market,39.07,Low Scale,Jaipur,Summer,36.61269637970419,321,1,cold,Yes,occasional-buyer
Brinjal,Local Market,37.95,Low Scale,Jaipur,Summer,40.74784984478309,224,1,cold,No,bulk-buyer
Carrot,Instamart,129.02,High-scale,Bangalore,winter,136.15730518943812,153,4,cold,Yes,occasional-buyer
Cauliflower,Local Market,24.95,Low Scale,Jaipur,Summer,26.30190000477382,141,4,rainy,No,budget-conscious
Potato,Local Market,43.89,Low Scale,Jaipur,Summer,46.91650717641004,235,3,hot,No,budget-conscious
Cauliflower,Bigbasket,24.47,Low Scale,Jaipur,Summer,25.747451411675037,332,3,rainy,No,budget-conscious
Orange ,Instamart,168.92,High-scale,Bangalore,winter,173.18422734599574,230,5,moderate,Yes,high-spender
Carrot,Local Market,50.08,Low Scale,Jaipur,Summer,46.386548694866796,219,2,rainy,No,occasional-buyer
Cauliflower,Instamart,73.19,High-scale,Bangalore,winter,66.34711821539294,236,3,moderate,Yes,bulk-buyer
Tomato,Local Market,29.09,Low Scale,Jaipur,Summer,31.53849277859167,224,4,cold,No,occasional-buyer
Pomegranate ,FamilyGarden,,Small-scale,Chennai,"fall, winter",,271,3,moderate,No,bulk-buyer
Brinjal,Local Market,35.78,Low Scale,Jaipur,Summer,37.90202085422552,282,1,moderate,No,occasional-buyer
Onion,Blinkit,58.75,High-scale,Mumbai,"summer, winter",58.53288763027247,211,2,hot,No,budget-conscious
